id_student,gender,region,highest_education,imd_band,age_band,disability,studied_credits,num_of_prev_attempts,final_result
681495,M,North Western Region,A Level or Equivalent,20-30%,0-35,N,60,0,Fail
681528,M,South West Region,A Level or Equivalent,10-20,0-35,N,120,0,Fail
681532,F,East Midlands Region,Lower Than A Level,90-100%,0-35,N,90,0,Fail
681566,F,London Region,Lower Than A Level,10-20,0-35,N,60,0,Pass
681581,F,Scotland,Lower Than A Level,90-100%,35-55,N,60,0,Pass
681608,M,North Region,A Level or Equivalent,Unknown,0-35,N,60,0,Pass
681633,F,Scotland,A Level or Equivalent,90-100%,0-35,N,60,0,Pass
681638,F,London Region,A Level or Equivalent,0-10%,0-35,N,120,0,Withdrawn
681642,M,Ireland,A Level or Equivalent,Unknown,0-35,N,120,0,Pass
681652,M,East Midlands Region,A Level or Equivalent,10-20,0-35,N,90,0,Pass
681655,M,South Region,A Level or Equivalent,70-80%,0-35,N,90,0,Pass
681658,M,East Midlands Region,A Level or Equivalent,70-80%,0-35,N,60,0,Pass
681691,M,North Western Region,A Level or Equivalent,60-70%,0-35,N,60,0,Withdrawn
681695,F,South East Region,Lower Than A Level,10-20,0-35,N,120,0,Withdrawn
681696,F,East Midlands Region,Lower Than A Level,70-80%,35-55,N,30,0,Pass
681704,M,London Region,Lower Than A Level,40-50%,0-35,N,60,0,Withdrawn
681705,M,South East Region,Lower Than A Level,40-50%,0-35,N,120,0,Fail
681710,F,London Region,HE Qualification,20-30%,0-35,Y,120,0,Fail
681716,F,Scotland,Lower Than A Level,60-70%,35-55,N,60,0,Distinction
681729,F,South Region,A Level or Equivalent,40-50%,35-55,N,90,0,Distinction
681731,F,South West Region,A Level or Equivalent,40-50%,0-35,Y,30,0,Distinction
681735,M,Scotland,Lower Than A Level,60-70%,0-35,N,120,0,Withdrawn
681746,F,South East Region,A Level or Equivalent,20-30%,0-35,N,60,0,Pass
681751,F,Scotland,Lower Than A Level,70-80%,0-35,Y,30,0,Fail
681752,F,Scotland,HE Qualification,50-60%,35-55,N,120,0,Fail
681755,M,North Region,HE Qualification,Unknown,0-35,N,120,0,Pass
681759,M,South East Region,A Level or Equivalent,80-90%,0-35,N,60,0,Withdrawn
681763,M,North Western Region,Lower Than A Level,10-20,0-35,N,60,0,Pass
681789,M,South Region,Lower Than A Level,30-40%,0-35,N,60,0,Withdrawn
681791,M,East Anglian Region,Lower Than A Level,70-80%,0-35,N,30,0,Withdrawn
681798,F,Scotland,Lower Than A Level,20-30%,35-55,N,60,0,Pass
681799,M,Yorkshire Region,A Level or Equivalent,90-100%,0-35,N,60,0,Distinction
681844,M,East Anglian Region,Lower Than A Level,70-80%,0-35,N,60,0,Withdrawn
681852,M,West Midlands Region,A Level or Equivalent,40-50%,0-35,N,60,0,Withdrawn
681854,M,North Western Region,A Level or Equivalent,20-30%,0-35,N,60,0,Withdrawn
681861,M,South Region,A Level or Equivalent,40-50%,0-35,N,60,0,Withdrawn
681872,M,Scotland,A Level or Equivalent,20-30%,0-35,N,60,0,Fail
681876,F,South West Region,A Level or Equivalent,80-90%,0-35,N,30,0,Pass
681923,F,East Anglian Region,Lower Than A Level,50-60%,0-35,N,60,0,Fail
681938,M,South West Region,A Level or Equivalent,90-100%,0-35,N,120,0,Distinction
681960,M,Yorkshire Region,Lower Than A Level,10-20,0-35,N,210,0,Withdrawn
681961,F,Wales,A Level or Equivalent,20-30%,0-35,N,240,0,Withdrawn
681964,F,Wales,Lower Than A Level,70-80%,0-35,N,120,0,Withdrawn
681966,M,Wales,A Level or Equivalent,60-70%,0-35,N,90,0,Withdrawn
681971,F,West Midlands Region,Lower Than A Level,0-10%,0-35,N,60,0,Withdrawn
681973,M,South East Region,A Level or Equivalent,90-100%,0-35,N,60,0,Pass
681984,M,Wales,A Level or Equivalent,50-60%,0-35,N,60,0,Pass
682001,F,South Region,Lower Than A Level,90-100%,0-35,N,30,0,Pass
682015,M,North Western Region,Lower Than A Level,30-40%,0-35,Y,60,0,Withdrawn
682018,M,Yorkshire Region,Lower Than A Level,10-20,0-35,N,60,0,Fail
682019,M,South Region,Lower Than A Level,80-90%,0-35,N,60,0,Withdrawn
682022,M,Scotland,Lower Than A Level,90-100%,0-35,N,60,0,Pass
682025,F,South East Region,Lower Than A Level,20-30%,0-35,Y,240,0,Withdrawn
682031,F,North Western Region,A Level or Equivalent,0-10%,0-35,N,120,0,Withdrawn
682041,M,South West Region,Lower Than A Level,40-50%,0-35,N,120,0,Withdrawn
682050,F,Scotland,Lower Than A Level,40-50%,0-35,N,120,0,Fail
682051,F,Yorkshire Region,Lower Than A Level,70-80%,0-35,N,60,0,Pass
682056,F,Scotland,Lower Than A Level,20-30%,0-35,N,60,0,Fail
682058,F,Yorkshire Region,A Level or Equivalent,30-40%,0-35,N,60,0,Pass
682070,M,Ireland,HE Qualification,30-40%,35-55,N,90,0,Pass
682098,M,East Anglian Region,A Level or Equivalent,70-80%,0-35,N,60,0,Withdrawn
682100,M,Wales,A Level or Equivalent,10-20,35-55,N,30,0,Pass
682107,F,East Anglian Region,A Level or Equivalent,30-40%,0-35,N,60,0,Pass
682117,M,East Anglian Region,A Level or Equivalent,90-100%,0-35,N,60,0,Pass
682123,F,South West Region,A Level or Equivalent,50-60%,0-35,N,30,0,Distinction
682142,M,North Western Region,Lower Than A Level,0-10%,0-35,N,60,0,Withdrawn
682163,F,East Anglian Region,A Level or Equivalent,40-50%,0-35,N,60,0,Withdrawn
682212,M,South West Region,Lower Than A Level,60-70%,0-35,N,60,0,Withdrawn
682217,M,East Midlands Region,Lower Than A Level,50-60%,0-35,N,60,0,Withdrawn
682223,F,Scotland,HE Qualification,50-60%,0-35,N,60,0,Distinction
682226,M,Scotland,A Level or Equivalent,50-60%,0-35,N,30,0,Withdrawn
682239,M,Scotland,HE Qualification,60-70%,0-35,N,60,0,Pass
682242,F,South Region,A Level or Equivalent,30-40%,0-35,N,90,0,Fail
682259,M,Wales,A Level or Equivalent,20-30%,0-35,N,60,0,Fail
682276,M,South Region,A Level or Equivalent,90-100%,0-35,N,60,0,Withdrawn
682289,F,East Midlands Region,A Level or Equivalent,30-40%,35-55,Y,120,0,Withdrawn
682294,F,East Midlands Region,A Level or Equivalent,90-100%,0-35,N,60,0,Pass
682298,F,East Midlands Region,A Level or Equivalent,60-70%,0-35,Y,120,0,Pass
682299,M,East Anglian Region,Lower Than A Level,30-40%,0-35,N,60,0,Pass
682301,M,North Western Region,A Level or Equivalent,10-20,0-35,N,120,0,Pass
682302,M,Wales,Lower Than A Level,20-30%,0-35,N,60,0,Withdrawn
682306,F,North Western Region,HE Qualification,70-80%,35-55,N,60,0,Pass
682307,F,Scotland,Lower Than A Level,20-30%,0-35,N,30,0,Fail
682309,M,North Region,Lower Than A Level,Unknown,35-55,Y,60,0,Withdrawn
682316,M,South West Region,Lower Than A Level,50-60%,35-55,N,60,0,Pass
682319,M,South Region,Lower Than A Level,40-50%,35-55,N,120,0,Withdrawn
682321,F,Scotland,Lower Than A Level,70-80%,0-35,N,30,0,Pass
682343,F,Scotland,A Level or Equivalent,70-80%,35-55,N,60,0,Pass
682355,M,South Region,A Level or Equivalent,90-100%,0-35,N,90,0,Pass
682358,M,South Region,A Level or Equivalent,40-50%,35-55,Y,180,0,Withdrawn
682359,F,North Region,A Level or Equivalent,10-20,35-55,N,120,0,Withdrawn
682364,M,Scotland,Lower Than A Level,50-60%,0-35,N,60,0,Withdrawn
682366,M,Wales,Lower Than A Level,40-50%,35-55,N,120,0,Withdrawn
682367,F,East Midlands Region,A Level or Equivalent,90-100%,0-35,N,90,0,Distinction
682375,F,South Region,Lower Than A Level,90-100%,0-35,N,120,0,Withdrawn
682385,F,East Anglian Region,Lower Than A Level,50-60%,35-55,Y,60,0,Fail
682390,M,Scotland,HE Qualification,20-30%,0-35,Y,60,0,Pass
682391,M,Scotland,HE Qualification,80-90%,0-35,N,60,0,Fail
682409,F,London Region,A Level or Equivalent,20-30%,0-35,N,120,0,Pass
682413,F,West Midlands Region,A Level or Equivalent,70-80%,0-35,Y,30,0,Pass
682414,M,London Region,A Level or Equivalent,20-30%,0-35,N,120,0,Withdrawn
682436,M,North Region,Lower Than A Level,70-80%,0-35,N,90,0,Pass
682437,M,South Region,Lower Than A Level,40-50%,0-35,N,60,0,Pass
682440,M,Scotland,Lower Than A Level,60-70%,35-55,Y,30,0,Fail
682480,F,South East Region,Lower Than A Level,80-90%,0-35,N,60,0,Pass
682481,F,East Anglian Region,Lower Than A Level,60-70%,35-55,N,30,0,Withdrawn
682482,M,Yorkshire Region,Lower Than A Level,0-10%,0-35,N,120,0,Withdrawn
682483,F,East Midlands Region,Lower Than A Level,30-40%,0-35,N,60,0,Pass
682504,M,Wales,A Level or Equivalent,90-100%,0-35,N,90,0,Withdrawn
682505,M,North Region,Lower Than A Level,Unknown,0-35,N,60,0,Withdrawn
682511,M,South West Region,A Level or Equivalent,80-90%,0-35,N,120,0,Pass
682524,M,West Midlands Region,A Level or Equivalent,0-10%,0-35,Y,60,0,Withdrawn
682538,M,West Midlands Region,Lower Than A Level,10-20,0-35,N,120,0,Withdrawn
682539,M,East Anglian Region,A Level or Equivalent,50-60%,0-35,N,120,0,Distinction
682541,M,East Anglian Region,A Level or Equivalent,90-100%,0-35,N,120,0,Pass
682543,M,North Western Region,Lower Than A Level,0-10%,0-35,N,30,0,Pass
682546,M,South East Region,Lower Than A Level,40-50%,0-35,N,120,0,Withdrawn
682554,M,North Western Region,Lower Than A Level,30-40%,0-35,Y,30,0,Withdrawn
682565,M,East Midlands Region,Lower Than A Level,80-90%,0-35,N,240,0,Withdrawn
682569,M,South Region,A Level or Equivalent,20-30%,35-55,N,120,0,Pass
682575,F,London Region,Lower Than A Level,20-30%,0-35,N,90,0,Withdrawn
682578,M,Ireland,Lower Than A Level,50-60%,0-35,N,120,0,Fail
682588,M,South East Region,Lower Than A Level,90-100%,35-55,N,60,0,Fail
682596,F,London Region,A Level or Equivalent,0-10%,35-55,N,60,0,Withdrawn
682613,M,Wales,HE Qualification,40-50%,0-35,N,60,0,Pass
682617,M,North Western Region,Lower Than A Level,60-70%,0-35,N,60,0,Withdrawn
682625,F,South Region,Lower Than A Level,80-90%,0-35,N,30,0,Pass
682627,F,Wales,HE Qualification,30-40%,0-35,N,60,0,Pass
682632,F,London Region,A Level or Equivalent,0-10%,0-35,N,60,0,Pass
682660,M,East Midlands Region,Lower Than A Level,40-50%,0-35,N,60,0,Pass
682671,F,North Western Region,Lower Than A Level,10-20,0-35,Y,120,0,Withdrawn
682673,F,South East Region,HE Qualification,30-40%,0-35,N,60,0,Withdrawn
682684,M,South West Region,A Level or Equivalent,60-70%,0-35,N,60,0,Pass
682692,M,North Region,Lower Than A Level,Unknown,0-35,N,90,0,Pass
682695,F,East Anglian Region,Lower Than A Level,80-90%,0-35,Y,150,0,Pass
682717,M,Scotland,HE Qualification,20-30%,35-55,N,150,0,Fail
682719,M,East Anglian Region,Lower Than A Level,20-30%,0-35,N,60,0,Withdrawn
682728,F,North Western Region,Lower Than A Level,10-20,0-35,N,120,0,Withdrawn
682731,F,East Midlands Region,Lower Than A Level,50-60%,0-35,N,180,0,Withdrawn
682738,F,Yorkshire Region,A Level or Equivalent,70-80%,0-35,N,90,0,Fail
682740,F,North Western Region,Lower Than A Level,20-30%,0-35,N,120,0,Pass
682753,M,South Region,A Level or Equivalent,90-100%,0-35,N,60,0,Pass
682758,F,Scotland,A Level or Equivalent,70-80%,0-35,N,120,0,Fail
682787,M,North Western Region,A Level or Equivalent,50-60%,0-35,N,60,0,Withdrawn
682813,M,North Western Region,A Level or Equivalent,30-40%,0-35,N,90,0,Withdrawn
682819,F,Scotland,HE Qualification,20-30%,0-35,N,60,0,Fail
682839,M,London Region,Lower Than A Level,80-90%,35-55,N,120,0,Pass
682863,F,East Anglian Region,Lower Than A Level,10-20,35-55,N,60,0,Withdrawn
682887,F,East Midlands Region,A Level or Equivalent,70-80%,0-35,N,60,0,Fail
682891,F,East Anglian Region,Lower Than A Level,50-60%,0-35,N,30,0,Withdrawn
682894,M,South Region,Lower Than A Level,30-40%,0-35,N,60,0,Withdrawn
682897,F,East Anglian Region,A Level or Equivalent,20-30%,0-35,N,120,0,Pass
682913,F,South West Region,A Level or Equivalent,10-20,0-35,N,60,0,Withdrawn
682946,M,East Anglian Region,Lower Than A Level,40-50%,35-55,N,120,0,Withdrawn
682961,M,North Region,Lower Than A Level,Unknown,35-55,N,60,0,Distinction
682963,M,South Region,HE Qualification,60-70%,35-55,N,120,0,Pass
682968,M,Ireland,Lower Than A Level,Unknown,35-55,N,60,0,Pass
682981,M,London Region,A Level or Equivalent,10-20,0-35,Y,120,0,Distinction
682982,M,East Midlands Region,A Level or Equivalent,40-50%,0-35,N,120,0,Withdrawn
682983,M,South West Region,A Level or Equivalent,50-60%,0-35,N,60,0,Pass
682985,M,Scotland,HE Qualification,90-100%,0-35,N,60,0,Fail
682990,M,South East Region,A Level or Equivalent,40-50%,0-35,N,60,0,Distinction
683002,F,Yorkshire Region,HE Qualification,70-80%,35-55,N,60,0,Distinction
683005,M,South West Region,Lower Than A Level,80-90%,0-35,N,30,0,Pass
683033,F,South Region,Lower Than A Level,70-80%,0-35,N,120,0,Pass
683054,F,London Region,No Formal quals,10-20,0-35,N,240,0,Withdrawn
683073,M,Scotland,HE Qualification,20-30%,35-55,N,90,0,Withdrawn
683079,M,North Western Region,Lower Than A Level,10-20,35-55,N,30,0,Pass
683091,F,North Region,HE Qualification,Unknown,35-55,N,60,0,Distinction
683094,M,Ireland,Lower Than A Level,20-30%,0-35,N,60,0,Fail
683120,F,Wales,HE Qualification,60-70%,0-35,N,60,0,Pass
683140,M,North Western Region,Lower Than A Level,0-10%,35-55,Y,60,0,Pass
683144,M,North Western Region,HE Qualification,0-10%,35-55,N,60,0,Withdrawn
683145,F,London Region,Lower Than A Level,70-80%,35-55,N,120,0,Pass
683164,F,South Region,A Level or Equivalent,30-40%,0-35,N,60,0,Pass
683170,M,Scotland,HE Qualification,20-30%,0-35,N,60,0,Fail
683172,F,Scotland,A Level or Equivalent,50-60%,0-35,N,240,0,Withdrawn
683177,F,South Region,A Level or Equivalent,80-90%,0-35,N,120,0,Withdrawn
683178,M,North Western Region,A Level or Equivalent,0-10%,35-55,N,60,0,Pass
683188,F,London Region,Lower Than A Level,10-20,0-35,N,30,0,Fail
683202,F,Scotland,HE Qualification,50-60%,35-55,N,60,0,Pass
683203,F,Yorkshire Region,A Level or Equivalent,10-20,0-35,N,30,0,Withdrawn
683220,F,London Region,A Level or Equivalent,60-70%,0-35,N,180,0,Withdrawn
683243,M,West Midlands Region,A Level or Equivalent,40-50%,0-35,N,90,0,Fail
683246,M,Yorkshire Region,A Level or Equivalent,80-90%,0-35,N,60,0,Fail
683256,F,East Anglian Region,No Formal quals,30-40%,0-35,N,30,0,Pass
683270,M,Yorkshire Region,A Level or Equivalent,10-20,35-55,N,30,0,Pass
683273,M,Yorkshire Region,A Level or Equivalent,0-10%,0-35,Y,120,0,Fail
683275,F,South Region,A Level or Equivalent,70-80%,0-35,N,120,0,Pass
683299,F,Scotland,Lower Than A Level,0-10%,0-35,N,30,0,Withdrawn
683301,F,North Western Region,Lower Than A Level,10-20,0-35,N,60,0,Withdrawn
683305,F,Wales,HE Qualification,80-90%,0-35,N,120,0,Pass
683315,M,London Region,Lower Than A Level,60-70%,35-55,N,60,0,Withdrawn
683323,M,Wales,Lower Than A Level,20-30%,0-35,Y,120,0,Fail
683336,F,East Midlands Region,A Level or Equivalent,90-100%,0-35,N,30,0,Distinction
683338,F,London Region,No Formal quals,0-10%,0-35,N,60,0,Withdrawn
683340,F,West Midlands Region,A Level or Equivalent,0-10%,0-35,N,120,0,Withdrawn
683346,M,North Region,Lower Than A Level,Unknown,35-55,N,60,0,Distinction
683347,M,North Western Region,A Level or Equivalent,60-70%,0-35,N,120,0,Withdrawn
683352,M,Yorkshire Region,Lower Than A Level,10-20,35-55,N,60,0,Pass
683353,M,Wales,Lower Than A Level,0-10%,0-35,N,90,0,Pass
683360,M,South East Region,A Level or Equivalent,20-30%,0-35,N,120,0,Withdrawn
683373,M,London Region,A Level or Equivalent,0-10%,0-35,N,90,0,Distinction
683375,M,North Western Region,Lower Than A Level,70-80%,0-35,N,120,0,Pass
683396,M,Yorkshire Region,HE Qualification,50-60%,0-35,N,60,0,Fail
683403,M,Wales,A Level or Equivalent,20-30%,0-35,N,60,0,Distinction
683406,F,South Region,HE Qualification,90-100%,0-35,N,30,0,Withdrawn
683420,F,Wales,Lower Than A Level,40-50%,0-35,N,60,0,Pass
683423,M,East Anglian Region,Lower Than A Level,60-70%,35-55,N,150,0,Pass
683427,M,North Western Region,Lower Than A Level,0-10%,0-35,N,60,0,Withdrawn
683446,M,South Region,Lower Than A Level,70-80%,0-35,N,60,0,Fail
683449,F,London Region,Lower Than A Level,10-20,0-35,Y,120,0,Withdrawn
683465,F,Yorkshire Region,A Level or Equivalent,60-70%,0-35,N,120,0,Withdrawn
683467,M,East Anglian Region,Lower Than A Level,20-30%,0-35,Y,120,0,Pass
683486,M,London Region,Lower Than A Level,0-10%,0-35,N,60,0,Withdrawn
683487,F,North Western Region,Lower Than A Level,0-10%,0-35,Y,180,0,Withdrawn
683492,M,Wales,Lower Than A Level,40-50%,35-55,N,60,0,Fail
683503,M,Scotland,Lower Than A Level,80-90%,0-35,N,60,0,Withdrawn
683508,M,West Midlands Region,A Level or Equivalent,10-20,0-35,N,60,0,Fail
683530,M,North Region,Lower Than A Level,Unknown,35-55,N,60,0,Distinction
683536,F,North Western Region,Lower Than A Level,0-10%,0-35,N,120,0,Withdrawn
683547,M,West Midlands Region,Lower Than A Level,0-10%,35-55,N,120,0,Withdrawn
683548,F,Yorkshire Region,A Level or Equivalent,40-50%,0-35,N,60,0,Fail
683550,M,East Anglian Region,Lower Than A Level,60-70%,0-35,N,60,0,Pass
683555,M,East Anglian Region,Lower Than A Level,60-70%,0-35,N,60,0,Withdrawn
683576,M,Scotland,A Level or Equivalent,80-90%,35-55,N,60,0,Withdrawn
683592,F,South Region,A Level or Equivalent,80-90%,0-35,N,60,0,Pass
683604,M,South Region,HE Qualification,70-80%,35-55,N,90,0,Pass
683618,F,Scotland,HE Qualification,50-60%,35-55,N,60,0,Pass
683624,M,Wales,Lower Than A Level,30-40%,0-35,N,120,0,Distinction
683625,M,East Anglian Region,A Level or Equivalent,50-60%,0-35,N,120,0,Pass
683628,M,London Region,A Level or Equivalent,30-40%,0-35,N,60,0,Withdrawn
683630,F,South Region,Lower Than A Level,70-80%,35-55,N,60,0,Pass
683633,F,London Region,Lower Than A Level,40-50%,0-35,N,30,0,Pass
683640,M,East Anglian Region,Lower Than A Level,80-90%,35-55,N,60,0,Withdrawn
683642,M,London Region,A Level or Equivalent,20-30%,35-55,N,120,0,Withdrawn
683648,F,Scotland,Lower Than A Level,70-80%,0-35,N,60,0,Pass
683653,M,South East Region,A Level or Equivalent,90-100%,0-35,N,60,0,Pass
683664,F,Scotland,Lower Than A Level,30-40%,0-35,N,60,0,Pass
683668,F,Ireland,Post Graduate Qualification,Unknown,0-35,N,90,0,Distinction
683696,F,London Region,HE Qualification,0-10%,35-55,N,60,0,Withdrawn
683699,F,South East Region,A Level or Equivalent,30-40%,0-35,Y,60,0,Withdrawn
683705,F,Scotland,HE Qualification,50-60%,35-55,N,60,0,Pass
683713,F,Scotland,A Level or Equivalent,70-80%,35-55,N,120,0,Pass
683718,M,Scotland,A Level or Equivalent,90-100%,35-55,N,90,0,Pass
683728,M,North Region,A Level or Equivalent,40-50%,35-55,N,60,0,Pass
683742,F,East Anglian Region,Lower Than A Level,0-10%,0-35,N,60,0,Pass
683745,M,Scotland,A Level or Equivalent,80-90%,0-35,N,60,0,Fail
683764,M,Scotland,A Level or Equivalent,70-80%,0-35,N,60,0,Fail
683768,F,East Midlands Region,A Level or Equivalent,10-20,0-35,N,120,0,Withdrawn
683772,M,Yorkshire Region,A Level or Equivalent,10-20,0-35,N,60,0,Withdrawn
683777,F,East Anglian Region,HE Qualification,60-70%,0-35,N,30,0,Pass
683779,F,Wales,Lower Than A Level,20-30%,0-35,N,60,0,Pass
683783,F,West Midlands Region,HE Qualification,40-50%,0-35,N,60,0,Pass
683792,F,East Midlands Region,Lower Than A Level,50-60%,0-35,N,60,0,Withdrawn
683802,F,London Region,Lower Than A Level,0-10%,35-55,N,120,0,Withdrawn
683817,F,North Western Region,HE Qualification,20-30%,0-35,N,120,0,Distinction
683820,M,Scotland,Lower Than A Level,30-40%,0-35,N,90,0,Pass
683832,M,West Midlands Region,A Level or Equivalent,0-10%,0-35,N,90,0,Withdrawn
683838,F,North Western Region,Lower Than A Level,50-60%,0-35,N,60,0,Fail
683841,F,East Anglian Region,Lower Than A Level,70-80%,0-35,N,30,0,Fail
683865,M,Scotland,Post Graduate Qualification,90-100%,35-55,N,30,0,Fail
683902,M,East Midlands Region,A Level or Equivalent,0-10%,0-35,N,60,0,Pass
683912,F,South Region,A Level or Equivalent,0-10%,0-35,N,120,0,Withdrawn
683934,M,East Midlands Region,Lower Than A Level,80-90%,0-35,N,60,0,Pass
683935,F,Scotland,A Level or Equivalent,50-60%,0-35,N,60,0,Pass
683947,M,Wales,A Level or Equivalent,20-30%,0-35,N,240,0,Withdrawn
683974,F,North Region,Lower Than A Level,Unknown,0-35,N,30,0,Distinction
683987,F,East Anglian Region,A Level or Equivalent,70-80%,35-55,Y,60,0,Pass
683993,F,South East Region,A Level or Equivalent,80-90%,0-35,N,120,0,Withdrawn
684013,M,Wales,Lower Than A Level,80-90%,35-55,N,60,0,Distinction
684014,F,North Region,A Level or Equivalent,10-20,35-55,N,120,0,Withdrawn
684040,M,North Region,A Level or Equivalent,90-100%,0-35,N,120,0,Withdrawn
684050,M,East Midlands Region,HE Qualification,70-80%,35-55,N,60,0,Distinction
